Year,Année,ISO,Jurisdiction,Juridiction,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Number of seedlings,Data qualifier,Nombre de semis,Qualificatifs de données
2016,2016,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2016,2016,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2016,2016,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2016,2016,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Pine,Pin,Federal land,Terres fédérales,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,YK,Yukon,Yukon,Pine,Pin,Federal land,Terres fédérales,,u,,u
2016,2016,YK,Yukon,Yukon,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2016,2016,YK,Yukon,Yukon,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2016,2016,YK,Yukon,Yukon,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2016,2016,YK,Yukon,Yukon,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2016,2016,YK,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2016,2016,YK,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Federal land,Terres fédérales,,u,,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,NU,Nunavut,Nunavut,Pine,Pin,Federal land,Terres fédérales,,u,,u
2016,2016,NU,Nunavut,Nunavut,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2016,2016,NU,Nunavut,Nunavut,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2016,2016,NU,Nunavut,Nunavut,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2016,2016,NU,Nunavut,Nunavut,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2016,2016,NU,Nunavut,Nunavut,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2016,2016,NU,Nunavut,Nunavut,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Private land,Terres privées,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,Épinette,Provincial land,Terres provinciales,6681221,a,6681221,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,Épinette,Private land,Terres privées,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Private land,Terres privées,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,78911,a,78911,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Provincial land,Terres provinciales,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Private land,Terres privées,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Provincial land,Terres provinciales,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Private land,Terres privées,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Provincial land,Terres provinciales,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Private land,Terres privées,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Provincial land,Terres provinciales,101200,e,101200,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Private land,Terres privées,627900,e,627900,e
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Pine,Pin,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Pine,Pin,Private land,Terres privées,36803,a,36803,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Spruce,Épinette,Provincial land,Terres provinciales,3997600,a,3997600,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Spruce,Épinette,Private land,Terres privées,5438877,a,5438877,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Fir,Sapin,Private land,Terres privées,0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,,n,,n
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,n,,n
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,143778,a,143778,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Provincial land,Terres provinciales,601000,a,601000,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Private land,Terres privées,848000,a,848000,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Spruce,Épinette,Provincial land,Terres provinciales,19990000,a,19990000,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Spruce,Épinette,Private land,Terres privées,12953563,a,12953563,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Private land,Terres privées,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2016,2016,ON,Ontario,Ontario,Pine,Pin,Provincial land,Terres provinciales,32793713,r,32793713,r
2016,2016,ON,Ontario,Ontario,Pine,Pin,Private land,Terres privées,0,r,0,r
2016,2016,QC,Quebec,Québec,Pine,Pin,Provincial land,Terres provinciales,,u,,u
2016,2016,QC,Quebec,Québec,Pine,Pin,Private land,Terres privées,,u,,u
2016,2016,QC,Quebec,Québec,Spruce,Épinette,Provincial land,Terres provinciales,,u,,u
2016,2016,QC,Quebec,Québec,Spruce,Épinette,Private land,Terres privées,,u,,u
2016,2016,QC,Quebec,Québec,Fir,Sapin,Provincial land,Terres provinciales,,u,,u
2016,2016,QC,Quebec,Québec,Fir,Sapin,Private land,Terres privées,,u,,u
2016,2016,QC,Quebec,Québec,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,,u,,u
2016,2016,QC,Quebec,Québec,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,u,,u
2016,2016,QC,Quebec,Québec,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,,u,,u
2016,2016,QC,Quebec,Québec,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
2016,2016,QC,Quebec,Québec,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,,u,,u
2016,2016,QC,Quebec,Québec,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
2016,2016,QC,Quebec,Québec,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2016,2016,QC,Quebec,Québec,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2016,2016,ON,Ontario,Ontario,Spruce,Épinette,Provincial land,Terres provinciales,34980149,r,34980149,r
2016,2016,ON,Ontario,Ontario,Spruce,Épinette,Private land,Terres privées,0,r,0,r
2016,2016,ON,Ontario,Ontario,Fir,Sapin,Provincial land,Terres provinciales,0,r,0,r
2016,2016,ON,Ontario,Ontario,Fir,Sapin,Private land,Terres privées,0,r,0,r
2016,2016,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,r,0,r
2016,2016,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,r,0,r
2016,2016,ON,Ontario,Ontario,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,700,r,700,r
2016,2016,ON,Ontario,Ontario,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,r,0,r
2016,2016,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,69800,r,69800,r
2016,2016,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,r,0,r
2016,2016,ON,Ontario,Ontario,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,r,0,r
2016,2016,ON,Ontario,Ontario,Unspecified,Indéterminée,Private land,Terres privées,0,r,0,r
2016,2016,SK,Saskatchewan,Saskatchewan,Pine,Pin,Provincial land,Terres provinciales,569471,p,569471,p
2016,2016,SK,Saskatchewan,Saskatchewan,Pine,Pin,Private land,Terres privées,,u,,u
2016,2016,SK,Saskatchewan,Saskatchewan,Spruce,Épinette,Provincial land,Terres provinciales,7497679,p,7497679,p
2016,2016,SK,Saskatchewan,Saskatchewan,Spruce,Épinette,Private land,Terres privées,,u,,u
2016,2016,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Provincial land,Terres provinciales,0,p,0,p
2016,2016,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Private land,Terres privées,,u,,u
2016,2016,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,p,0,p
2016,2016,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,u,,u
2016,2016,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,p,0,p
2016,2016,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
2016,2016,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,p,0,p
2016,2016,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
2016,2016,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Provincial land,Terres provinciales,1447043,p,1447043,p
2016,2016,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2016,2016,MB,Manitoba,Manitoba,Pine,Pin,Provincial land,Terres provinciales,1485475,a,1485475,a
2016,2016,MB,Manitoba,Manitoba,Pine,Pin,Private land,Terres privées,0,a,0,a
2016,2016,MB,Manitoba,Manitoba,Spruce,Épinette,Provincial land,Terres provinciales,3675900,a,3675900,a
2016,2016,MB,Manitoba,Manitoba,Spruce,Épinette,Private land,Terres privées,0,a,0,a
2016,2016,MB,Manitoba,Manitoba,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2016,2016,MB,Manitoba,Manitoba,Fir,Sapin,Private land,Terres privées,0,a,0,a
2016,2016,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2016,2016,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2016,2016,MB,Manitoba,Manitoba,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2016,2016,MB,Manitoba,Manitoba,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2016,2016,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2016,2016,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2016,2016,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2016,2016,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2016,2016,AB,Alberta,Alberta,Pine,Pin,Provincial land,Terres provinciales,50834767,a,50834767,a
2016,2016,AB,Alberta,Alberta,Pine,Pin,Private land,Terres privées,,u,,u
2016,2016,AB,Alberta,Alberta,Spruce,Épinette,Provincial land,Terres provinciales,72226320,a,72226320,a
2016,2016,AB,Alberta,Alberta,Spruce,Épinette,Private land,Terres privées,,u,,u
2016,2016,AB,Alberta,Alberta,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2016,2016,AB,Alberta,Alberta,Fir,Sapin,Private land,Terres privées,,u,,u
2016,2016,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2016,2016,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,u,,u
2016,2016,AB,Alberta,Alberta,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2016,2016,AB,Alberta,Alberta,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
2016,2016,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,184105,a,184105,a
2016,2016,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
2016,2016,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2016,2016,AB,Alberta,Alberta,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Pine,Pin,Provincial land,Terres provinciales,109084752,r,109084752,r
2016,2016,BC,British Columbia,Colombie-Britannique,Pine,Pin,Private land,Terres privées,0,r,0,r
2016,2016,BC,British Columbia,Colombie-Britannique,Spruce,Épinette,Provincial land,Terres provinciales,95320258,r,95320258,r
2016,2016,BC,British Columbia,Colombie-Britannique,Spruce,Épinette,Private land,Terres privées,220,r,220,r
2016,2016,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Provincial land,Terres provinciales,2008464,r,2008464,r
2016,2016,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Private land,Terres privées,0,r,0,r
2016,2016,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,22456008,r,22456008,r
2016,2016,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,r,0,r
2016,2016,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,19511991,r,19511991,r
2016,2016,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,r,0,r
2016,2016,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,345651,r,345651,r
2016,2016,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,r,0,r
2016,2016,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,r,0,r
2016,2016,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Private land,Terres privées,0,r,0,r
2016,2016,YK,Yukon,Yukon,Pine,Pin,Provincial land,Terres provinciales,0,a,0,a
2016,2016,YK,Yukon,Yukon,Pine,Pin,Private land,Terres privées,0,a,0,a
2016,2016,YK,Yukon,Yukon,Spruce,Épinette,Provincial land,Terres provinciales,0,a,0,a
2016,2016,YK,Yukon,Yukon,Spruce,Épinette,Private land,Terres privées,0,a,0,a
2016,2016,YK,Yukon,Yukon,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2016,2016,YK,Yukon,Yukon,Fir,Sapin,Private land,Terres privées,0,a,0,a
2016,2016,YK,Yukon,Yukon,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2016,2016,YK,Yukon,Yukon,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2016,2016,YK,Yukon,Yukon,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2016,2016,YK,Yukon,Yukon,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2016,2016,YK,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,12240,e,12240,e
2016,2016,YK,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2016,2016,YK,Yukon,Yukon,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
